,NSN,model,valid_TRUE,accurate_TRUE,valid_STDFIT,accurate_STDFIT,fs8_TRUE,fs8_ERR_TRUE,sigv_TRUE,sigv_ERR_TRUE,fs8_STDFIT,fs8_ERR_STDFIT,sigv_STDFIT,sigv_ERR_STDFIT,alpha_STDFIT,alpha_ERR_STDFIT,beta_STDFIT,beta_ERR_STDFIT,M_0_STDFIT,M_0_ERR_STDFIT,sigma_M_STDFIT,sigma_M_ERR_STDFIT,gamma_STDFIT,gamma_ERR_STDFIT
0,6769,P21,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.6258855383415021,0.10428277463421881,309.12618628322457,44.50477954159257,0.14985367889400417,0.0011736140893657506,2.8683198092199707,0.014026063069615525,-19.385257544615,0.004032469306778067,0.09412699323764534,0.0019332639332548182,0.0781083054822396,0.002961451518516641
1,6769,P21_NO_DUST,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.9742739190603922,0.062216461231368536,149.26924499005634,7.915904938987126,0.1491041542013661,0.0004946177584154786,2.1002823506328756,0.01037581136425924,-19.4719843030767,0.0051398975404612175,2.2215727114567683e-07,0.0061520245705665305,0.005015326005482126,0.001188244884226958
2,6769,P21_FIXED_BETA,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.8695572826956328,0.12724517505961191,433.0440797217148,46.83674411698098,0.14831572447224917,0.001334698291654259,2.8909203986114704,0.015219332013298286,-19.38152675484736,0.005368266557352329,0.10887722569145566,0.0023144146777528685,0.07991846114376777,0.003394143734392059
3,6769,P21_FIXED_BETA_NO_DUST,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.9553668462017353,0.05876179629242673,117.04191893773448,7.965545229918305,0.14800640415928543,0.0004814163811646932,2.0809835273559503,0.009990317596452355,-19.47251420687297,0.005035747618562338,5.142047438434771e-07,0.0006974244272773288,0.005302533696905167,0.0011497989683849881
4,6769,P21_REDUCED_TAU1,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.9596005311992443,0.06218419127879449,154.93656109751723,7.871319776873861,0.14925433136560962,0.0004975297026991667,2.108548063399425,0.010414661206953748,-19.470620546011034,0.005070338856062062,4.103735569676442e-11,0.008940624500664636,0.005964379145124492,0.0011951909369307856
5,6769,P21_REDUCED_TAU2,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.9132547534577823,0.07301831483003224,238.99182882972195,16.359654729035697,0.1492891971798448,0.000590289745369729,2.291070988176192,0.011657896991732355,-19.44075657266087,0.004908882518448524,0.019058061846209673,0.0021924691685560934,0.02015149110771351,0.0014327501262692002
6,6769,P21_REDUCED_TAU3,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.6954147403377471,0.09562979867436783,315.84711213717446,35.564241210203676,0.1497529064363492,0.0010001254560603864,2.7592144671896786,0.013791192784142077,-19.39357741975343,0.004189656798548326,0.07332535283651762,0.0018783274519752757,0.05918677170311904,0.002512582388438549
7,6769,P21_REDUCED_TAU4,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.7801460400160847,0.08690520733207457,232.47459443537542,27.979529744735586,0.14987129393914916,0.0007986303051509912,2.55951902288413,0.013353048000497914,-19.411566187872744,0.004439787225281333,0.05186326865079331,0.001556701298702376,0.03877454854632369,0.0019836519115500758
8,6769,P21_REDUCED_BETA1,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.5819211899033054,0.11150887401832554,282.19920582095693,45.15066010656645,0.14993439730213093,0.001210398027846241,2.8663307012461092,0.014283397949098962,-19.383319867822507,0.0038658822162772914,0.09941820348995187,0.001806478991265792,0.07865449081730103,0.0030571613992519176
9,6769,P21_REDUCED_BETA2,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.5787189247877931,0.11082231284513336,283.0121226163778,44.86270662970762,0.1499982281802755,0.0012099835273723005,2.8672346969161606,0.014280526719104743,-19.38349690966188,0.0038459369146452483,0.09938746378596755,0.0017998028222118503,0.078618620960935,0.0030568239497484866
10,6769,P21_REDUCED_BETA3,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.6526074651422786,0.10946783216542388,346.24529893688106,41.669258631976646,0.1494455146033588,0.0012235985880836937,2.869475973767815,0.014351420759699954,-19.384277212926374,0.004209670801761477,0.09891323378664883,0.001935140018080296,0.07983370995178933,0.0030945979318984275
11,6769,P21_REDUCED_TAU_BETA1,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.9413057112569003,0.05875496783606793,116.1652419710203,8.038778257526886,0.14816275687797498,0.00048150005599829963,2.088064054267271,0.009933132596158438,-19.47088588655245,0.0049677049262066625,5.0695622623767554e-08,0.007052826419984396,0.006389608510802191,0.0011494605079875623
12,6769,P21_REDUCED_TAU_BETA2,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.9123194630586288,0.07163717395450542,240.74862967356225,15.11044394816119,0.14899678835633132,0.0005818744844190222,2.285970898863609,0.011470892903829596,-19.439919716911437,0.004892564021363349,0.016600960767880476,0.002325195230370619,0.020632131098198073,0.0014085848433729514
13,6769,P21_REDUCED_TAU_BETA3,True,True,True,True,0.9870698177442326,0.04868192780851793,313.73434124940917,2.8932360617895085,0.7041195114568126,0.09954002745666052,336.3324717234298,33.58814635998158,0.14948128952383416,0.001039116406737948,2.7510331128748104,0.014183348447812919,-19.392538611509448,0.0042663920529438315,0.07759153078842053,0.0018188816921539674,0.06101515261211011,0.002615351222434751
